目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
306.0,2.0,81.91,71.47,44.45,79.56,63.16,55.88,86.6,51.79,1.0,11.0,1.0,4.0,3.0,5.0,1,1987.0,5.0,12.0,3.0,6.0,21.0,15.0,18.0,11.0,5.0,0.0
307.0,2.0,84.32,76.64,85.17,84.72,80.78,85.81,82.35,81.09,2.0,32.0,1.0,8.0,3.0,5.0,1,1988.0,5.0,10.0,4.0,5.0,20.0,12.0,16.0,10.0,0.0,0.0
308.0,2.0,78.55,79.07,74.05,81.45,77.76,77.77,77.97,88.87,2.0,38.0,1.0,7.0,4.0,5.0,2,1981.0,5.0,14.0,4.0,4.0,23.0,12.0,18.0,15.0,0.0,0.0
309.0,2.0,73.15,72.09,70.44,73.61,80.61,69.41,77.77,78.54,2.0,39.0,1.0,8.0,5.0,6.0,1,1980.0,6.0,16.0,3.0,4.0,25.0,16.0,15.0,25.0,15.0,0.0
310.0,2.0,83.93,84.65,81.56,88.88,82.61,86.14,84.31,81.44,2.0,12.0,1.0,12.0,4.0,5.0,2,1988.0,6.0,13.0,5.0,2.0,25.0,12.0,22.0,24.0,7.0,0.0
311.0,2.0,78.92,80.33,85.31,86.09,90.27,77.77,91.21,77.76,1.0,8.0,1.0,2.0,4.0,4.0,#NULL!,1991.0,6.0,8.0,4.0,2.0,20.0,10.0,10.0,0.0,0.0,0.0
312.0,2.0,66.94,70.86,66.69,70.82,63.41,69.41,64.39,67.01,2.0,35.0,1.0,5.0,4.0,5.0,2,1985.0,5.0,12.0,5.0,7.0,25.0,8.0,15.0,20.0,5.0,0.0
313.0,2.0,64.85,66.69,70.44,66.66,66.65,66.66,71.24,66.66,1.0,13.0,1.0,6.0,2.0,3.0,#NULL!,1990.0,6.0,6.0,4.0,7.0,20.0,12.0,10.0,30.0,5.0,0.0
314.0,2.0,77.81,75.78,77.81,70.82,74.69,74.7,75.49,73.66,2.0,30.0,3.0,3.0,5.0,6.0,1,1989.0,5.0,6.0,3.0,8.0,20.0,10.0,15.0,0.0,0.0,0.0
315.0,2.0,77.81,77.8,66.69,73.61,74.52,69.21,71.06,74.44,2.0,31.0,2.0,5.0,5.0,6.0,1,1988.0,5.0,8.0,4.0,4.0,20.0,11.0,17.0,0.0,0.0,0.0
316.0,2.0,85.04,79.07,81.56,77.77,80.84,77.77,82.35,81.87,2.0,29.0,2.0,4.0,5.0,6.0,1,1991.0,5.0,5.0,8.0,10.0,28.0,14.0,13.0,36.0,0.0,0.0
317.0,2.0,93.53,98.01,92.67,88.88,93.89,91.63,88.88,96.65,2.0,30.0,2.0,10.0,3.0,5.0,1,1989.0,6.0,8.0,4.0,2.0,24.0,15.0,12.0,0.0,25.0,0.0
318.0,2.0,65.89,75.37,70.3,77.77,81.0,77.77,71.24,77.76,1.0,7.0,2.0,5.0,2.0,3.0,#NULL!,1985.0,5.0,14.0,3.0,5.0,26.0,9.0,9.0,20.0,20.0,0.0
319.0,2.0,77.81,82.63,81.56,81.45,77.76,77.77,77.77,81.87,1.0,10.0,2.0,5.0,3.0,5.0,1,1980.0,5.0,15.0,4.0,4.0,25.0,14.0,6.0,30.0,25.0,0.0
320.0,2.0,99.04,99.03,99.03,99.98,99.98,99.99,99.99,96.3,2.0,9.0,1.0,6.0,5.0,6.0,1,1985.0,6.0,13.0,3.0,7.0,25.0,9.0,11.0,10.0,25.0,0.0
321.0,2.0,83.52,82.26,81.56,77.77,80.84,80.52,84.31,81.09,1.0,8.0,3.0,6.0,3.0,5.0,1,1988.0,6.0,10.0,7.0,9.0,30.0,25.0,10.0,30.0,20.0,0.0
322.0,2.0,86.7,85.63,88.92,81.93,85.85,85.81,86.6,74.86,2.0,8.0,2.0,6.0,3.0,2.0,#NULL!,1989.0,5.0,6.0,8.0,10.0,30.0,25.0,20.0,10.0,10.0,1.0
323.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,6.0,2.0,10.0,3.0,2.0,#NULL!,1989.0,5.0,7.0,8.0,10.0,30.0,20.0,20.0,10.0,10.0,0.0
324.0,2.0,62.82,69.08,62.94,66.66,64.88,66.66,66.67,59.23,2.0,18.0,1.0,10.0,3.0,5.0,1,1988.0,5.0,7.0,6.0,5.0,30.0,20.0,16.0,30.0,5.0,0.0
325.0,2.0,82.8,84.65,85.17,84.72,83.85,83.6,82.16,85.54,2.0,14.0,2.0,8.0,2.0,3.0,#NULL!,1989.0,6.0,9.0,8.0,10.0,30.0,25.0,26.0,10.0,10.0,0.0
326.0,2.0,72.67,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,10.0,4.0,8.0,5.0,6.0,1,1988.0,6.0,8.0,7.0,9.0,40.0,25.0,20.0,20.0,20.0,0.0
327.0,2.0,61.72,71.92,51.82,62.97,49.23,55.88,68.82,77.42,1.0,4.0,3.0,6.0,3.0,2.0,#NULL!,1995.0,5.0,4.0,4.0,7.0,40.0,25.0,15.0,40.0,0.0,0.0
328.0,2.0,71.11,65.79,70.44,67.55,69.73,69.41,77.77,77.76,2.0,6.0,2.0,3.0,4.0,3.0,#NULL!,1986.0,6.0,10.0,1.0,2.0,60.0,47.0,47.0,0.0,0.0,0.0
329.0,2.0,60.8,63.0,59.33,66.66,66.65,69.41,71.04,62.98,1.0,25.0,2.0,21.0,5.0,5.0,2,1977.0,4.0,19.0,9.0,11.0,50.0,5.0,30.0,20.0,20.0,0.0
330.0,2.0,85.37,84.1,85.17,81.93,85.79,86.14,82.16,85.54,1.0,13.0,2.0,9.0,2.0,3.0,#NULL!,1989.0,6.0,9.0,7.0,9.0,70.0,60.0,50.0,10.0,10.0,1.0
331.0,2.0,85.78,85.91,66.54,88.88,80.94,80.85,77.77,77.34,2.0,32.0,1.0,1.0,1.0,1.0,#NULL!,1988.0,6.0,10.0,4.0,3.0,40.0,20.0,19.0,18.0,20.0,0.0
332.0,2.0,74.67,68.68,70.44,74.5,71.51,69.41,71.06,70.76,2.0,25.0,1.0,6.0,2.0,3.0,#NULL!,1994.0,4.0,3.0,6.0,7.0,17.0,5.0,6.0,20.0,20.0,0.0
333.0,2.0,68.53,60.9,59.33,62.5,60.34,55.56,64.37,58.88,1.0,2.0,2.0,2.0,2.0,3.0,#NULL!,2000.0,4.0,1.0,4.0,4.0,10.0,9.0,9.0,50.0,20.0,0.0
334.0,2.0,79.33,76.06,77.81,77.77,77.76,77.77,77.77,77.76,2.0,30.0,2.0,4.0,1.0,1.0,#NULL!,1990.0,5.0,7.0,6.0,7.0,40.0,15.0,22.0,0.0,0.0,0.0
335.0,2.0,64.99,68.47,63.08,70.34,71.2,69.41,66.68,70.33,2.0,30.0,2.0,15.0,5.0,6.0,2,1977.0,5.0,19.0,8.0,10.0,28.0,25.0,20.0,25.0,15.0,0.0
336.0,2.0,78.92,83.2,81.56,88.88,82.55,88.88,86.6,85.54,1.0,29.0,2.0,7.0,3.0,5.0,1,1990.0,6.0,7.0,6.0,3.0,10.0,23.0,18.0,20.0,0.0,0.0
337.0,2.0,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,30.0,2.0,3.0,1.0,1.0,#NULL!,1990.0,6.0,6.0,5.0,7.0,22.0,17.0,17.0,0.0,0.0,0.0
338.0,2.0,92.05,83.24,99.03,81.93,89.09,83.06,90.97,88.87,2.0,10.0,1.0,4.0,6.0,2.0,2,1993.0,5.0,5.0,4.0,4.0,12.0,8.0,9.0,10.0,0.0,0.0
339.0,2.0,69.08,74.8,70.44,76.87,71.67,72.28,68.78,71.11,2.0,40.0,3.0,18.0,5.0,2.0,1,1980.0,8.0,18.0,5.0,2.0,48.0,34.0,30.0,20.0,20.0,0.0
340.0,2.0,73.36,78.21,85.17,77.77,69.73,75.03,73.35,74.44,2.0,33.0,2.0,8.0,4.0,5.0,2,1987.0,5.0,10.0,2.0,4.0,12.0,7.0,8.0,0.0,0.0,0.0
341.0,2.0,80.58,84.28,85.17,77.77,69.67,77.24,90.97,81.09,1.0,5.0,2.0,3.0,5.0,6.0,1,1984.0,5.0,12.0,5.0,4.0,16.0,10.0,8.0,40.0,10.0,0.0
342.0,2.0,84.26,86.89,85.17,88.88,84.02,85.81,86.59,85.54,2.0,35.0,2.0,12.0,4.0,5.0,2,1985.0,4.0,13.0,4.0,3.0,28.0,16.0,25.0,0.0,17.0,0.0
343.0,2.0,81.36,83.24,85.17,81.45,77.82,83.06,82.35,81.87,2.0,17.0,2.0,12.0,3.0,5.0,1,1987.0,5.0,10.0,7.0,9.0,18.0,13.0,15.0,0.0,0.0,0.0
344.0,2.0,83.93,85.63,85.17,84.72,82.78,86.14,82.35,85.54,1.0,16.0,1.0,10.0,3.0,1.0,1,1989.0,5.0,7.0,5.0,4.0,50.0,29.0,38.0,0.0,0.0,1.0
345.0,2.0,82.41,84.46,88.92,88.88,74.69,83.6,82.16,81.09,2.0,8.0,1.0,10.0,3.0,5.0,1,1982.0,6.0,13.0,1.0,6.0,16.0,6.0,8.0,10.0,20.0,0.0
346.0,2.0,74.13,68.14,74.05,66.66,63.58,69.74,73.38,62.55,2.0,30.0,1.0,10.0,3.0,5.0,1,1990.0,6.0,7.0,5.0,2.0,17.0,15.0,18.0,20.0,5.0,0.0
347.0,2.0,72.82,70.96,70.44,69.92,66.43,71.95,73.34,74.09,2.0,37.0,3.0,12.0,4.0,5.0,2,1983.0,4.0,13.0,6.0,3.0,40.0,32.0,25.0,15.0,20.0,0.0
348.0,2.0,64.06,70.38,66.69,66.66,77.7,74.7,64.58,74.44,2.0,45.0,2.0,20.0,4.0,5.0,2,1975.0,4.0,23.0,8.0,10.0,28.0,18.0,20.0,0.0,23.0,0.0
349.0,2.0,72.22,76.54,77.81,70.82,77.93,77.77,68.95,77.76,2.0,36.0,1.0,6.0,3.0,5.0,1,1984.0,6.0,13.0,4.0,5.0,19.0,10.0,14.0,12.0,0.0,0.0
350.0,2.0,94.31,97.03,77.66,93.46,96.9,80.85,95.6,96.65,2.0,17.0,2.0,3.0,4.0,4.0,#NULL!,1997.0,5.0,1.0,6.0,5.0,17.0,5.0,8.0,20.0,0.0,0.0
351.0,2.0,79.97,77.99,74.05,78.24,85.85,83.6,71.25,82.22,2.0,38.0,1.0,10.0,4.0,6.0,1,1981.0,6.0,14.0,5.0,5.0,22.0,15.0,17.0,20.0,9.0,0.0
352.0,2.0,85.04,85.22,81.56,78.19,85.63,83.6,84.49,81.09,2.0,29.0,2.0,7.0,3.0,2.0,#NULL!,1980.0,4.0,18.0,4.0,7.0,29.0,12.0,7.0,20.0,33.0,0.0
353.0,2.0,84.32,87.18,85.17,85.61,81.0,88.88,88.88,88.87,2.0,11.0,2.0,5.0,3.0,5.0,1,1987.0,6.0,9.0,6.0,4.0,20.0,13.0,10.0,0.0,20.0,0.0
354.0,2.0,84.26,86.89,88.92,88.88,85.79,83.06,84.3,82.22,2.0,25.0,2.0,20.0,3.0,5.0,1,1982.0,8.0,13.0,7.0,9.0,20.0,15.0,12.0,20.0,15.0,0.0
355.0,2.0,77.63,85.63,85.17,84.72,76.46,86.14,80.05,81.44,2.0,34.0,1.0,7.0,3.0,5.0,1,1986.0,6.0,10.0,4.0,4.0,23.0,12.0,20.0,15.0,0.0,0.0
356.0,2.0,84.32,79.07,81.41,81.93,77.76,78.1,77.97,74.44,2.0,39.0,2.0,15.0,5.0,6.0,1,1981.0,6.0,19.0,3.0,2.0,25.0,14.0,10.0,0.0,0.0,1.0
357.0,2.0,73.21,74.11,70.44,74.5,72.97,77.77,73.34,77.76,2.0,30.0,2.0,3.0,3.0,2.0,#NULL!,1990.0,6.0,7.0,5.0,7.0,20.0,12.0,15.0,0.0,0.0,0.0
358.0,2.0,84.67,85.22,81.56,81.45,80.84,83.6,84.25,85.2,2.0,15.0,3.0,10.0,3.0,2.0,#NULL!,1990.0,6.0,10.0,5.0,4.0,20.0,10.0,10.0,35.0,25.0,0.0
359.0,2.0,71.3,71.14,70.44,70.82,71.67,71.95,68.76,70.76,2.0,20.0,1.0,10.0,4.0,4.0,#NULL!,1990.0,6.0,8.0,6.0,7.0,20.0,12.0,14.0,0.0,0.0,0.0
360.0,2.0,71.3,69.49,66.69,70.82,74.52,69.41,68.76,63.33,2.0,35.0,1.0,10.0,3.0,5.0,1,1985.0,6.0,12.0,5.0,2.0,30.0,21.0,10.0,50.0,0.0,0.0
361.0,2.0,82.21,98.77,85.17,92.56,79.54,86.34,82.15,77.34,2.0,21.0,2.0,16.0,6.0,6.0,2,1975.0,6.0,22.0,4.0,6.0,25.0,14.0,11.0,0.0,30.0,0.0
362.0,2.0,72.12,76.64,74.05,81.03,66.65,69.41,77.77,66.66,1.0,7.0,2.0,2.0,5.0,6.0,1,1991.0,6.0,5.0,6.0,5.0,20.0,13.0,7.0,20.0,20.0,0.0
363.0,2.0,82.41,85.91,81.56,77.77,84.02,80.52,82.35,81.09,2.0,10.0,3.0,8.0,3.0,5.0,1,1988.0,6.0,8.0,8.0,10.0,35.0,30.0,15.0,20.0,20.0,0.0
364.0,2.0,73.21,75.78,77.81,77.77,75.99,77.77,77.77,73.66,2.0,30.0,1.0,7.0,3.0,5.0,1,1989.0,6.0,8.0,4.0,2.0,30.0,24.0,16.0,35.0,0.0,0.0
365.0,2.0,82.8,86.89,81.56,85.61,87.09,88.88,86.59,81.44,2.0,12.0,2.0,8.0,3.0,2.0,#NULL!,1989.0,6.0,7.0,7.0,9.0,30.0,20.0,22.0,10.0,10.0,0.0
366.0,2.0,77.81,77.8,77.81,81.03,77.76,77.77,77.59,84.77,1.0,10.0,2.0,8.0,3.0,4.0,1,1988.0,5.0,9.0,7.0,9.0,30.0,22.0,10.0,50.0,5.0,0.0
367.0,2.0,77.63,78.45,70.44,74.5,66.82,66.99,68.76,63.33,1.0,15.0,1.0,5.0,4.0,5.0,2,1987.0,5.0,10.0,4.0,2.0,30.0,24.0,21.0,10.0,0.0,0.0
368.0,2.0,77.81,77.8,74.05,77.77,77.76,77.77,80.07,77.76,1.0,10.0,2.0,9.0,3.0,2.0,#NULL!,1989.0,6.0,7.0,7.0,9.0,65.0,55.0,40.0,10.0,10.0,0.0
369.0,2.0,76.7,77.04,66.54,73.61,71.45,66.66,73.2,73.66,1.0,8.0,1.0,1.0,4.0,5.0,2,1986.0,5.0,11.0,4.0,2.0,40.0,18.0,30.0,15.0,5.0,0.0
370.0,2.0,75.24,73.94,77.81,73.61,74.52,83.06,84.31,81.09,2.0,29.0,1.0,9.0,4.0,4.0,#NULL!,1991.0,5.0,5.0,5.0,4.0,6.0,15.0,23.0,0.0,0.0,0.0
371.0,2.0,93.53,92.61,88.92,99.98,92.11,94.17,95.42,96.65,2.0,10.0,1.0,6.0,3.0,5.0,1,1990.0,6.0,6.0,4.0,3.0,6.0,20.0,15.0,10.0,20.0,0.0
372.0,2.0,85.37,90.18,88.92,88.88,88.87,88.88,93.32,84.77,2.0,11.0,1.0,4.0,3.0,5.0,1,1989.0,6.0,7.0,3.0,4.0,6.0,18.0,14.0,25.0,0.0,0.0
373.0,2.0,78.53,75.41,74.05,81.93,77.93,77.77,73.4,84.77,2.0,18.0,2.0,10.0,3.0,5.0,1,1983.0,6.0,13.0,2.0,5.0,8.0,5.0,4.0,20.0,0.0,0.0
374.0,2.0,77.81,76.54,66.69,73.19,72.91,77.77,73.2,73.66,2.0,8.0,2.0,7.0,3.0,5.0,1,1989.0,6.0,7.0,4.0,3.0,11.0,13.0,8.0,20.0,35.0,0.0
375.0,2.0,72.82,77.95,59.33,74.03,82.24,75.03,75.62,74.86,2.0,30.0,2.0,5.0,3.0,5.0,1,1989.0,6.0,6.0,4.0,5.0,10.0,5.0,5.0,15.0,20.0,0.0
376.0,2.0,77.81,79.07,92.67,81.03,79.54,88.88,88.88,88.87,1.0,3.0,4.0,3.0,1.0,1.0,#NULL!,1994.0,4.0,5.0,9.0,11.0,10.0,5.0,8.0,15.0,10.0,0.0
377.0,2.0,76.16,59.94,66.54,63.81,65.35,71.95,68.81,55.12,2.0,32.0,2.0,10.0,4.0,6.0,1,1987.0,5.0,10.0,3.0,8.0,10.0,6.0,7.0,0.0,0.0,0.0
378.0,2.0,68.93,69.12,81.41,81.93,71.34,66.34,71.29,73.66,2.0,5.0,2.0,18.0,2.0,3.0,#NULL!,1980.0,8.0,18.0,4.0,1.0,23.0,8.0,10.0,0.0,0.0,0.0
379.0,2.0,85.57,88.67,92.53,93.46,81.31,88.35,91.21,91.77,1.0,5.0,1.0,2.0,3.0,2.0,#NULL!,1994.0,4.0,3.0,5.0,8.0,10.0,6.0,9.0,0.0,0.0,1.0
380.0,2.0,72.55,84.1,59.18,81.93,83.85,86.14,88.88,77.76,1.0,15.0,3.0,6.0,3.0,5.0,1,1985.0,3.0,12.0,3.0,6.0,11.0,9.0,8.0,30.0,0.0,0.0
381.0,2.0,76.7,74.52,70.44,77.77,77.76,69.74,75.49,73.66,2.0,37.0,1.0,8.0,3.0,5.0,1,1982.0,6.0,12.0,4.0,3.0,11.0,13.0,22.0,17.0,0.0,0.0
382.0,2.0,83.21,82.07,85.17,84.72,85.79,83.6,82.35,81.09,2.0,12.0,1.0,12.0,4.0,5.0,2,1983.0,4.0,15.0,6.0,5.0,13.0,45.0,50.0,10.0,5.0,0.0
383.0,2.0,81.16,82.34,77.81,69.92,72.52,78.1,71.25,81.87,2.0,28.0,2.0,3.0,2.0,3.0,#NULL!,1992.0,6.0,5.0,3.0,4.0,12.0,8.0,10.0,1.0,15.0,0.0
384.0,2.0,82.41,80.81,81.56,84.72,87.09,80.52,82.35,85.54,2.0,40.0,3.0,21.0,5.0,6.0,1,1980.0,5.0,21.0,7.0,9.0,25.0,15.0,10.0,40.0,0.0,0.0
385.0,2.0,78.95,82.34,81.41,88.88,82.39,88.88,80.07,84.77,2.0,29.0,2.0,8.0,5.0,6.0,1,1991.0,6.0,6.0,4.0,4.0,28.0,19.0,15.0,0.0,13.0,0.0
386.0,2.0,86.35,81.09,81.56,81.93,83.85,80.52,84.31,81.87,2.0,32.0,1.0,11.0,3.0,5.0,1,1988.0,5.0,8.0,6.0,3.0,30.0,18.0,11.0,0.0,0.0,1.0
387.0,2.0,73.21,73.35,77.81,67.55,74.75,69.74,68.78,74.86,1.0,7.0,2.0,10.0,3.0,2.0,#NULL!,1988.0,5.0,8.0,7.0,9.0,13.0,40.0,30.0,10.0,10.0,0.0
388.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2.0,15.0,1.0,8.0,3.0,5.0,1,1989.0,6.0,8.0,3.0,4.0,18.0,11.0,13.0,0.0,0.0,1.0
389.0,2.0,82.47,80.23,81.56,77.77,77.76,83.06,84.31,81.87,1.0,10.0,2.0,6.0,3.0,5.0,1,1990.0,6.0,8.0,2.0,4.0,16.0,12.0,13.0,20.0,5.0,0.0
390.0,2.0,75.78,73.35,70.44,70.82,77.76,77.77,71.06,69.98,2.0,35.0,2.0,10.0,4.0,5.0,2,1985.0,6.0,12.0,2.0,7.0,24.0,12.0,17.0,0.0,12.0,0.0
391.0,2.0,77.81,78.21,74.2,77.77,77.7,77.77,80.05,77.76,2.0,40.0,2.0,20.0,3.0,5.0,1,1980.0,6.0,21.0,3.0,7.0,25.0,14.0,8.0,40.0,10.0,0.0
392.0,2.0,69.83,77.8,77.81,81.03,74.75,74.7,77.77,84.77,1.0,10.0,2.0,8.0,3.0,5.0,1,1987.0,6.0,9.0,4.0,4.0,15.0,8.0,10.0,15.0,5.0,0.0
393.0,2.0,88.92,83.89,77.81,88.88,88.87,88.88,86.59,88.87,2.0,3.0,2.0,2.0,6.0,6.0,2,1991.0,5.0,5.0,5.0,8.0,15.0,9.0,12.0,10.0,5.0,0.0
394.0,2.0,79.84,77.8,81.56,81.03,84.08,83.6,84.31,84.77,1.0,15.0,3.0,11.0,3.0,5.0,1,1988.0,6.0,8.0,4.0,2.0,19.0,15.0,14.0,0.0,0.0,0.0
395.0,2.0,78.73,67.92,81.56,81.93,69.73,72.49,82.15,77.76,2.0,30.0,2.0,8.0,4.0,5.0,1,1990.0,6.0,8.0,2.0,4.0,11.0,7.0,8.0,12.0,0.0,0.0
396.0,2.0,77.81,77.8,81.56,81.03,77.76,80.85,80.07,77.76,2.0,32.0,1.0,6.0,3.0,5.0,1,1988.0,5.0,10.0,4.0,7.0,25.0,13.0,20.0,10.0,0.0,0.0
397.0,2.0,73.21,75.37,70.44,77.77,71.14,66.99,68.96,65.88,2.0,31.0,3.0,5.0,3.0,5.0,1,1989.0,6.0,8.0,4.0,4.0,28.0,13.0,16.0,25.0,10.0,0.0
398.0,2.0,80.95,83.2,77.81,88.88,81.0,77.77,88.88,85.2,2.0,6.0,1.0,9.0,3.0,5.0,1,1985.0,8.0,12.0,6.0,3.0,20.0,16.0,9.0,30.0,5.0,0.0
399.0,2.0,83.93,84.65,77.81,85.19,82.61,83.6,82.35,85.54,2.0,30.0,2.0,5.0,2.0,3.0,#NULL!,1990.0,6.0,5.0,4.0,7.0,24.0,15.0,15.0,30.0,10.0,0.0
400.0,2.0,86.7,83.24,81.56,85.19,85.85,86.14,84.31,84.77,2.0,32.0,2.0,6.0,2.0,3.0,#NULL!,1988.0,4.0,8.0,4.0,7.0,20.0,11.0,15.0,0.0,7.0,1.0
401.0,2.0,74.25,73.35,77.81,77.77,74.69,77.77,75.68,74.44,1.0,15.0,2.0,4.0,5.0,6.0,1,1989.0,5.0,6.0,3.0,8.0,25.0,12.0,20.0,0.0,0.0,0.0
402.0,2.0,99.04,99.03,96.28,99.98,99.98,99.99,99.99,99.98,2.0,16.0,2.0,14.0,3.0,5.0,1,1984.0,5.0,10.0,6.0,2.0,26.0,14.0,11.0,10.0,20.0,0.0
403.0,2.0,74.13,74.52,59.33,70.82,72.91,69.41,66.86,73.66,1.0,15.0,3.0,13.0,6.0,6.0,2,1983.0,6.0,13.0,7.0,9.0,38.0,17.0,20.0,24.0,20.0,0.0
404.0,2.0,78.13,78.7,70.44,70.34,80.84,77.77,73.38,70.76,2.0,35.0,1.0,9.0,3.0,5.0,1,1985.0,5.0,13.0,3.0,4.0,35.0,17.0,28.0,20.0,0.0,0.0
405.0,2.0,76.7,72.09,77.81,77.77,77.76,77.77,73.34,77.76,1.0,7.0,1.0,7.0,5.0,6.0,1,1985.0,5.0,10.0,6.0,4.0,30.0,15.0,7.0,50.0,10.0,0.0
406.0,2.0,85.04,83.48,77.81,85.19,77.76,80.52,73.34,85.54,1.0,31.0,2.0,6.0,3.0,5.0,1,1989.0,6.0,6.0,5.0,2.0,30.0,11.0,8.0,20.0,35.0,0.0
407.0,2.0,85.04,83.39,88.92,88.88,88.87,88.88,88.87,78.11,2.0,26.0,1.0,6.0,3.0,2.0,#NULL!,1994.0,5.0,6.0,2.0,8.0,40.0,10.0,20.0,30.0,10.0,0.0
408.0,2.0,77.81,77.04,70.44,74.08,74.52,75.03,73.38,74.44,2.0,35.0,1.0,16.0,3.0,5.0,1,1985.0,4.0,11.0,4.0,1.0,30.0,25.0,25.0,0.0,0.0,0.0
409.0,2.0,77.81,83.24,77.81,77.77,88.87,88.88,88.88,88.87,2.0,10.0,2.0,11.0,3.0,2.0,#NULL!,1989.0,5.0,8.0,7.0,9.0,50.0,45.0,40.0,10.0,10.0,0.0
410.0,2.0,68.79,66.97,63.08,62.5,76.05,72.49,75.62,62.55,2.0,29.0,3.0,3.0,3.0,5.0,1,1991.0,5.0,5.0,3.0,4.0,12.0,8.0,9.0,10.0,0.0,0.0
411.0,2.0,80.64,79.79,81.41,85.61,77.7,64.12,77.77,77.34,2.0,20.0,2.0,6.0,4.0,6.0,1,1984.0,5.0,16.0,5.0,7.0,20.0,10.0,12.0,40.0,10.0,0.0
412.0,2.0,77.81,74.8,74.05,77.77,77.76,69.41,73.2,77.76,2.0,26.0,1.0,6.0,3.0,2.0,#NULL!,1994.0,6.0,4.0,4.0,4.0,18.0,10.0,10.0,20.0,10.0,0.0
413.0,2.0,71.9,68.8,70.44,67.55,66.43,71.95,71.06,74.44,1.0,3.0,3.0,6.0,2.0,3.0,#NULL!,1993.0,4.0,3.0,4.0,8.0,25.0,15.0,18.0,0.0,12.0,0.0
414.0,2.0,70.38,69.08,77.81,74.5,69.9,66.66,66.67,66.66,2.0,15.0,1.0,10.0,3.0,5.0,1,1987.0,4.0,8.0,3.0,4.0,15.0,10.0,10.0,15.0,6.0,0.0
415.0,2.0,81.84,71.14,92.67,81.5,87.26,86.67,80.04,89.65,1.0,17.0,2.0,10.0,3.0,5.0,1,1984.0,5.0,13.0,3.0,4.0,16.0,13.0,8.0,0.0,0.0,0.0
416.0,2.0,79.33,76.06,77.81,77.77,77.76,77.77,77.77,77.76,2.0,31.0,1.0,5.0,4.0,4.0,#NULL!,1988.0,6.0,10.0,4.0,2.0,16.0,8.0,5.0,10.0,15.0,0.0
417.0,2.0,68.94,74.84,59.18,85.61,70.21,72.49,73.35,78.11,2.0,20.0,2.0,2.0,3.0,5.0,1,1990.0,6.0,6.0,4.0,8.0,23.0,13.0,12.0,20.0,0.0,0.0
418.0,2.0,71.5,72.98,66.69,74.5,74.63,75.56,73.38,67.01,2.0,32.0,1.0,5.0,4.0,2.0,#NULL!,1986.0,4.0,10.0,4.0,6.0,20.0,8.0,12.0,50.0,30.0,0.0
419.0,2.0,76.89,76.54,74.2,77.77,71.51,77.77,80.05,81.09,2.0,30.0,1.0,5.0,3.0,5.0,1,1988.0,6.0,9.0,4.0,7.0,20.0,10.0,16.0,15.0,0.0,0.0
420.0,2.0,80.95,82.22,74.05,78.19,85.79,80.85,82.35,84.77,2.0,25.0,1.0,7.0,3.0,2.0,#NULL!,1995.0,6.0,4.0,5.0,5.0,25.0,10.0,20.0,11.0,0.0,0.0
421.0,2.0,81.36,82.83,77.81,77.77,77.76,77.77,77.77,77.76,2.0,30.0,1.0,5.0,3.0,5.0,1,1989.0,5.0,8.0,5.0,4.0,20.0,12.0,15.0,12.0,6.0,0.0
422.0,2.0,77.27,72.77,66.69,77.77,60.56,58.3,68.75,70.33,2.0,29.0,2.0,3.0,3.0,2.0,#NULL!,1991.0,6.0,6.0,2.0,5.0,25.0,10.0,20.0,0.0,0.0,0.0
423.0,2.0,86.35,86.49,74.05,81.45,85.63,88.88,88.88,85.2,2.0,30.0,2.0,5.0,3.0,2.0,#NULL!,1990.0,6.0,6.0,6.0,4.0,25.0,15.0,20.0,0.0,0.0,1.0
424.0,2.0,80.58,85.22,85.17,88.88,85.79,79.99,84.31,88.87,1.0,10.0,1.0,12.0,6.0,6.0,1,1985.0,4.0,15.0,4.0,2.0,25.0,15.0,15.0,40.0,10.0,0.0
425.0,2.0,81.69,73.25,70.44,74.5,77.82,75.03,82.16,73.66,2.0,28.0,1.0,5.0,6.0,6.0,2,1992.0,5.0,7.0,4.0,4.0,20.0,12.0,10.0,40.0,10.0,0.0
426.0,2.0,74.25,75.78,62.94,63.4,69.73,71.95,73.34,66.66,1.0,5.0,4.0,8.0,2.0,3.0,#NULL!,1985.0,6.0,12.0,6.0,3.0,20.0,15.0,12.0,10.0,10.0,0.0
427.0,2.0,68.73,73.35,66.69,77.77,71.51,69.41,75.48,70.33,1.0,10.0,2.0,5.0,2.0,3.0,#NULL!,1990.0,6.0,7.0,3.0,2.0,25.0,20.0,15.0,10.0,10.0,0.0
428.0,2.0,62.95,72.98,81.56,74.08,73.03,69.74,71.42,77.76,2.0,29.0,3.0,8.0,6.0,6.0,2,1991.0,5.0,7.0,4.0,1.0,20.0,5.0,16.0,0.0,0.0,0.0
