品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,-1.0125635521610685,-1.333281376196498,-1.2622887096078206,-1.282583449591035,-1.3944616379648507,-0.4231507163902394,-0.45076365776046645,-1.406386887895358,2,25,2,5,3,2,0,26,6,2,4,8,30,15,10,0,0,0
2,0.9887490346580952,0.7530537543185141,0.6175404083660231,0.9092375819756222,1.0799211920263705,0.293619392367359,0.7792851841836341,1.0519892638512596,1,11,2,9,2,2,0,32,5,8,7,9,30,20,26,10,10,1
2,1.2606181619602528,1.4871514200675413,2.056289315377622,1.3369098923416338,1.75315529055225,1.3966161035408742,1.6754759038026956,2.0135811891687307,1,24,1,5,2,3,0,26,5,2,5,7,13,5,5,15,25,0
2,0.47678627492267905,0.582105845365323,-0.3186007235580343,-0.034842998724108516,0.2470675027673354,0.36367801670174693,0.7536994736909989,0.5381878526489082,1,4,1,3,2,3,0,27,6,5,4,4,12,8,7,25,8,0
2,-0.71238125407937,-0.9499039011757189,-1.0015684094710045,-1.5346317495636312,-1.5011886950096334,-0.9606514105469501,-1.6586915396116313,-0.770054118063202,2,3,2,2,3,2,0,24,5,1,3,5,30,8,15,40,15,0
2,-0.6256897670461539,-0.9612905606148147,-0.7017796723038084,-1.4680908172751665,-1.189643439939876,-0.0800805783762141,-1.109551515654888,-0.7360777812884199,2,2,2,2,2,3,0,24,6,2,4,7,15,8,10,25,15,0
2,-1.1328601031919403,-2.268640972175664,-2.155514895468794,-2.042147803522204,-1.6179885513546395,-2.166522645527534,-2.2056642439420266,-2.121299833764067,2,9,1,5,3,2,0,27,6,5,8,10,20,15,10,40,10,0
2,-0.7151889219234717,0.3451564607598001,0.6175404083660231,0.3694538799191157,-0.030762143900483416,-0.3616131651448896,-0.19274104315115254,0.16515566747931304,1,5,1,3,2,3,0,24,6,1,4,4,30,28,20,20,5,0
2,-0.28386843777912024,-0.20056694773777428,-0.3186007235580343,-0.5494986580700986,-0.4431025014718568,-0.4231507163902394,-0.1911422533009338,-0.8109094865511539,1,15,1,10,1,1,0,31,6,9,7,9,30,20,10,50,10,0
2,-0.5591296308211996,-0.7278199550811808,-0.3186007235580343,-0.8797992636823623,0.2470675027673354,-0.4231507163902394,0.15956793431644947,-0.016807578721608665,2,15,1,5,2,3,0,29,6,5,4,4,18,12,10,20,10,0
2,-0.619858682243921,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,4,2,5,3,2,0,32,6,7,8,10,30,20,26,10,10,0
2,0.003360735275667682,-0.5814519433770351,-0.3186007235580343,-0.8797992636823623,-0.7560600358675184,-1.2298587432374497,-0.9104100537654206,-0.8439571776565835,2,24,1,3,3,2,0,25,6,3,3,8,30,12,20,10,5,0
2,0.3461016409814259,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,0.4055472876179018,0.40632825559864694,-0.4493762715565543,-0.38735564804040845,1,10,2,10,1,1,0,32,6,7,2,3,11,6,9,25,10,0
2,0.40504954026794887,0.7530537543185141,0.1706492153211284,0.48657986537656195,0.4433313315579785,0.36367801670174693,0.7792851841836341,0.10653735692238767,2,8,2,8,3,2,0,32,4,7,8,10,20,15,16,10,10,0
2,-0.49985451301213274,-1.0432062025337185,-0.3186007235580343,-0.8797992636823623,-1.4105529518916156,-0.4231507163902394,-0.6990932812091183,-1.1104771262890014,2,10,1,3,4,4,0,23,5,1,2,8,17,8,8,0,25,0
2,-0.5357176015890035,-0.9359296396793272,0.6175404083660231,-0.16316159656698914,-0.42466857450300344,-0.46011306148393705,-0.4268594596023513,-1.0739390381075582,2,6,2,8,2,3,0,33,5,9,7,9,20,15,15,10,10,0
2,-0.1399840250101999,-0.25361606892486604,0.6175404083660231,-0.5494986580700986,0.4353465973656377,-0.4231507163902394,0.45244285252627375,1.0519892638512596,2,29,2,4,4,4,0,30,5,5,3,2,28,13,12,35,0,0
2,-2.2187340836680205,-1.8397273672353192,-1.873150595556496,-2.042147803522204,-1.8086401554738563,-1.4490104582323744,-1.321791236314575,-1.932383380471435,1,24,1,2,3,2,0,26,6,2,4,5,24,7,12,20,0,0
2,-1.8701689818694747,-1.6738312941039053,-1.6954880368258822,-1.5346317495636312,-1.296589003831121,-1.4490104582323744,-1.4887628781088462,-1.406386887895358,1,8,2,2,1,1,0,24,6,1,2,8,25,10,15,15,15,0
2,-1.4306888079229685,-1.4831211810146712,-1.4816048733305212,-1.7337508080955328,-2.0713342871521054,-1.9923948460355927,-1.4887628781088462,-1.406386887895358,1,5,2,6,2,3,0,29,6,6,4,8,30,20,20,30,10,0
2,-1.7036967058383146,-1.5333066780343028,-2.0257535206971173,-1.2086322538550505,-2.1926112731096863,-2.0118295134479323,-1.126840418711104,-1.0739390381075582,2,27,2,8,3,2,0,28,6,4,4,4,13,10,7,40,15,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,6,2,8,3,2,0,33,4,6,7,9,20,10,10,20,10,0
2,0.07218522470537096,0.8564075200451098,1.083070828674641,0.48657986537656195,0.4433313315579785,0.6479476927927067,0.470131983493847,0.10653735692238767,2,6,2,9,3,2,0,32,5,7,4,1,20,15,16,10,10,0
2,-0.053780888449461314,0.29441940655904136,0.6175404083660231,0.04040665434087808,-0.020682693672653078,1.0408594156320126,0.1665522977560511,-0.38735564804040845,2,3,3,6,4,4,0,29,4,4,2,4,10,5,8,25,10,0
2,-1.1328601031919403,-1.1668656149015888,-0.688466669679603,-1.2480145192280996,-0.9069249416399728,-1.4490104582323744,-1.3208011829050046,-1.0739390381075582,2,26,1,3,3,2,0,28,5,3,6,8,13,8,10,20,0,0
2,-0.7151889219234717,-0.7152751362442553,0.6175404083660231,0.4315704333196321,-0.2719555875551141,0.36367801670174693,0.19228137604317438,-0.8109094865511539,2,10,1,8,2,3,0,31,6,6,5,5,17,11,12,30,15,0
2,0.20339221150121065,0.2549565954407091,-0.3186007235580343,0.48657986537656195,-0.020682693672653078,-0.0800805783762141,0.476644313579755,0.5381878526489082,1,5,1,3,2,3,0,26,6,4,4,4,10,6,9,15,5,0
2,-1.298456392745856,-1.677807998673686,-1.2622887096078206,-1.2086322538550505,-0.5925385540197666,-0.7161294685346957,-0.4493762715565543,-0.8109094865511539,2,29,3,6,2,3,0,30,5,9,4,1,20,6,12,30,10,0
2,-0.7151889219234717,-1.1508640633946239,-0.688466669679603,-1.2086322538550505,-1.164656618538453,-1.202360733853735,-1.3067569879453984,-1.406386887895358,2,25,1,3,3,2,0,27,5,2,6,5,20,9,10,0,0,0
2,-1.3439229514691433,-2.2647618943136356,-1.2622887096078206,-2.018043670228032,-2.05788556474149,-2.166522645527534,-2.2064150522369963,-2.311590565588291,2,29,3,2,4,4,0,30,6,5,1,5,35,12,30,0,0,0
2,-0.7397119568732222,1.1184209796160014,-1.4982720979451172,-0.5494986580700986,-1.0358896902382067,0.6479476927927067,0.44271547087815133,0.10653735692238767,2,30,2,4,4,4,0,31,6,7,6,4,30,14,20,15,0,0
2,-1.3581925447276464,-0.8420003081529989,-0.9903238624538063,-0.5494986580700986,-1.0358896902382067,-1.0094303645941942,-0.9278836653468259,-0.38735564804040845,1,37,2,10,2,3,0,39,6,15,4,7,18,10,4,25,0,0
2,0.8177991988544991,0.6204303757750791,0.6175404083660231,-0.034842998724108516,-0.020682693672653078,0.6479476927927067,0.15956793431644947,0.16515566747931304,2,27,1,7,4,4,0,28,5,4,4,8,26,12,22,17,6,0
2,-1.665924075118771,-2.360337924869773,-1.873150595556496,-1.8197675402562912,-1.6179885513546395,-1.4490104582323744,-0.9104100537654206,-1.9113759887685406,1,12,1,1,2,3,0,28,5,3,7,9,39,18,20,0,0,0
2,-0.8015619413622191,-0.6938503573017003,-0.6753743115214907,-0.5946893550149552,-0.1757238634773899,-0.48301671870831864,-0.693976802438675,-0.770054118063202,2,17,2,16,2,3,0,45,5,21,2,4,33,23,18,30,20,0
2,-0.1399840250101999,0.8564075200451098,1.083070828674641,0.48657986537656195,0.4135492598366179,0.293619392367359,0.7552842259155411,1.0519892638512596,2,36,1,10,4,4,0,37,6,12,4,4,25,18,12,30,10,0
2,-1.8321922627024119,-1.2537425748690672,-2.1601025377721967,-0.49773321286704997,-1.0217961863002851,-1.184949744917989,-1.3268124710859799,0.10653735692238767,1,19,2,14,4,4,0,35,5,11,3,6,21,17,15,18,8,0
2,-0.26115944439458183,-1.0064803728700809,-0.9903238624538063,-0.8797992636823623,-0.7560600358675184,-0.7161294685346957,-0.9104100537654206,-0.7360777812884199,2,28,2,5,2,3,0,29,6,6,4,5,21,8,12,0,25,0
2,-0.8252554438431942,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,1,11,2,10,2,3,0,32,5,9,7,9,30,20,26,10,10,0
2,-0.619858682243921,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,13,2,10,2,3,0,32,5,6,7,9,40,35,36,10,10,0
2,0.0995472724252188,0.42377922252947453,0.1706492153211284,0.48657986537656195,0.4135492598366179,0.6479476927927067,0.7552842259155411,1.0519892638512596,2,8,2,5,3,2,0,33,5,6,7,9,50,40,30,10,10,0
2,-1.1328601031919403,-1.2388777007226526,-0.688466669679603,-0.9635696781561685,-0.7342211674669185,-1.0094303645941942,-1.125772726895367,-1.0739390381075582,2,26,1,3,3,2,0,28,6,3,4,8,14,10,10,0,0,0
2,-0.5200172683579464,-0.7152751362442553,0.1706492153211284,-0.16316159656698914,-0.020682693672653078,-0.7490216381245852,-0.7054504786052703,0.055994772028217676,2,20,1,16,4,4,0,37,4,12,7,9,15,9,7,40,0,0
2,0.003360735275667682,0.42377922252947453,0.6175404083660231,0.48657986537656195,0.6699257405414876,1.0408594156320126,-0.911567466210006,-1.957908311577499,2,8,1,3,1,1,0,24,6,1,4,5,30,15,26,10,5,0
2,0.03575893441213597,-0.8776521142431498,-0.3343148068387792,-0.5494986580700986,-1.5011886950096334,-0.7161294685346957,-1.4934536847631998,0.055994772028217676,2,4,2,3,3,2,0,25,5,4,3,5,30,5,10,40,10,0
2,-1.285160018641534,-0.9359296396793272,-1.0015684094710045,-1.2086322538550505,-0.4178661471364702,-0.7490216381245852,-0.680041704037726,-0.6940496394506742,1,7,2,7,4,4,0,31,6,6,6,7,30,10,8,50,5,0
2,-0.19180573422259134,0.582105845365323,1.083070828674641,-0.1054421033628693,-0.4178661471364702,0.36367801670174693,0.4782408661533425,-0.8109094865511539,1,6,1,6,2,3,0,31,5,8,7,9,40,20,20,0,0,1
2,-1.921752192550576,-2.368787688563767,-1.5069281083408097,-2.3741038835681962,-1.8329709954737408,-2.324003053215399,-2.332237660354267,-2.079232083911202,2,23,1,3,3,2,0,24,5,2,4,8,24,15,10,0,0,0
2,0.2731248058882241,0.7530537543185141,1.083070828674641,0.4315704333196321,0.01140963216964081,0.36367801670174693,0.476644313579755,0.16515566747931304,2,10,2,8,3,2,0,34,5,8,3,7,12,8,10,30,15,0
2,-0.5591296308211996,-1.2568530818540073,-1.6954880368258822,-1.761564463935828,-1.5371893721937866,-1.612394104158258,-1.3167599757249673,-1.464597524261334,1,13,3,3,3,2,0,29,5,5,3,5,12,7,9,10,0,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,12,2,8,2,3,0,32,5,9,7,9,20,15,16,10,10,0
2,-0.9985846925810131,-1.5137763821280747,-0.9903238624538063,-0.9635696781561685,-1.0358896902382067,-1.0094303645941942,-0.7003464824097668,-1.1400726937590475,1,14,1,7,3,2,0,30,6,6,4,2,36,12,25,35,0,0
2,-1.0357902146455917,-0.2896313652706289,0.6175404083660231,0.3694538799191157,-0.030762143900483416,-0.0800805783762141,0.16826121345946296,0.16515566747931304,2,8,2,8,2,3,0,33,6,8,7,9,60,50,40,10,10,0
2,-0.847615390197422,-0.7566732977028479,-0.688466669679603,-1.2480145192280996,-0.9014612676836197,-1.9923948460355927,-0.9151265486361858,-1.406386887895358,2,26,1,1,2,3,0,28,6,5,4,8,18,9,10,43,10,0
2,-1.1484591833318811,-0.7152751362442553,-1.2622887096078206,-0.5494986580700986,-0.7401012839659745,0.293619392367359,-0.680041704037726,-0.8109094865511539,2,28,2,5,3,2,0,30,4,7,4,7,26,13,24,0,0,0
2,-0.13235329726116143,-0.2896313652706289,1.083070828674641,0.48657986537656195,-0.4178661471364702,-1.4490104582323744,-0.1650554435764896,-1.3797034925609208,2,34,1,8,4,4,0,35,6,8,4,4,21,17,16,14,0,0
2,-1.0471033771852314,-1.2185111395406512,-0.9903238624538063,-1.2480145192280996,-0.9069249416399728,-0.6952691625493295,-0.9151265486361858,-1.1104771262890014,1,6,2,8,1,1,0,31,5,5,5,4,20,14,12,11,9,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,12,2,11,2,3,0,32,5,7,7,9,30,20,20,10,10,0
2,-0.896016718238487,-1.3214436416753308,-0.688466669679603,-0.8797992636823623,-1.076103465410404,-0.7161294685346957,-0.9104100537654206,-0.8109094865511539,2,35,1,13,4,4,0,36,6,12,3,2,30,15,26,0,0,0
2,-1.5886558218021638,-0.7664030039147521,-1.4982720979451172,-1.2480145192280996,-0.6095753301505424,-1.2298587432374497,-0.6990932812091183,-0.770054118063202,1,6,2,6,2,3,0,30,5,6,7,9,30,20,10,40,10,0
2,-0.37305767233128917,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.7859003391286273,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,21,2,21,2,3,0,40,5,16,3,2,34,24,14,30,15,0
2,-1.0520158280477443,-1.0685372092736698,-0.688466669679603,-0.8797992636823623,-0.6264821506043108,-0.7161294685346957,-0.7003464824097668,-1.406386887895358,2,5,1,2,2,3,0,27,6,2,2,8,32,15,10,40,15,0
2,-0.06306741899037094,1.0288962799716455,0.1706492153211284,-0.1054421033628693,0.4353465973656377,1.0408594156320126,0.7536994736909989,0.6352865070787118,2,11,2,11,2,3,0,33,6,8,7,9,55,40,35,10,10,0
2,-0.9689169045940762,-1.2489453820500334,-1.2622887096078206,-1.5346317495636312,-1.164656618538453,-1.4490104582323744,-0.9278836653468259,-1.0739390381075582,2,25,1,2,3,2,0,26,5,2,4,4,40,30,20,30,5,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,1,10,2,9,3,2,0,32,5,8,8,10,50,40,30,10,10,0
2,-1.6290854727288173,-1.9381657959418823,-1.873150595556496,-1.5346317495636312,-1.164656618538453,-1.4490104582323744,-1.4887628781088462,-1.406386887895358,1,3,2,3,3,2,0,25,5,3,4,7,30,8,19,0,0,0
2,-0.896016718238487,-1.4475292540713491,-1.0015684094710045,-1.5346317495636312,-1.1695057985269028,-1.8561105812378855,-1.6352014125253316,-1.8641108563166129,2,38,2,11,2,3,0,39,5,13,6,4,22,16,18,28,0,0
2,-1.1941294053751519,-0.4219099361276669,0.6175404083660231,0.48657986537656195,-0.7560600358675184,-0.7490216381245852,-0.7054504786052703,-0.38735564804040845,2,30,1,5,3,2,0,32,6,6,7,9,20,10,14,25,6,0
2,-1.511219657825041,-1.2568530818540073,-1.4897659619694148,-1.5346317495636312,-1.164656618538453,-1.6731804984343177,-1.6586915396116313,-1.1400726937590475,1,20,1,3,3,2,0,36,6,12,1,2,15,8,9,0,0,0
2,-2.469946940665702,-2.26369694539632,-2.3557274221254794,-1.7337508080955328,-2.51852825885313,-1.8561105812378855,-1.9412004182057059,-0.770054118063202,1,4,4,6,3,2,0,28,6,4,4,5,8,5,4,25,0,0
2,-0.847615390197422,-2.085827532145393,-0.688466669679603,-1.5346317495636312,-1.8120328628439204,-1.038968180440635,-2.3226177440003304,-2.311590565588291,2,28,1,5,4,4,0,29,6,5,4,4,10,6,7,0,0,0
2,-0.896016718238487,-0.7152751362442553,0.1706492153211284,-0.034842998724108516,-0.3991949756374455,-0.7490216381245852,-0.1400557161531685,-0.47322071482968486,2,10,2,7,2,3,0,30,4,6,5,7,15,7,5,15,25,0
2,-1.1276607403766217,-0.4968672239335026,-0.9903238624538063,-1.5690587209107036,-1.0622658521946096,-0.6616971756946021,-1.109551515654888,-1.6993864165618908,1,7,1,5,1,1,0,31,6,7,5,7,30,10,7,50,15,0
2,-1.099508762278346,-1.6002253697263915,-1.7030217367850986,-1.4996773240524173,-1.3720005712258434,-1.219864526715764,-1.6668245542092217,-1.0061351123314672,2,30,1,7,3,2,0,32,6,6,4,3,24,11,9,0,35,0
2,0.003360735275667682,-1.412423604000181,-0.688466669679603,-0.8797992636823623,-1.1695057985269028,-0.7161294685346957,-0.6990932812091183,-1.0435994203904144,2,10,1,5,4,4,0,29,5,8,4,7,30,15,20,30,9,0
2,-1.2212080264637657,-1.419761170255086,-0.3186007235580343,-1.5035221151931881,-2.190135768199527,-1.8217162615085567,-1.1214144795077872,-1.9113759887685406,1,3,2,2,1,1,0,26,5,3,5,7,10,5,7,0,0,0
2,-1.4751285018509175,2.4983675839854143,-0.688466669679603,-0.8797992636823623,-0.4178661471364702,-1.2298587432374497,0.15785111768325918,-1.406386887895358,2,15,2,6,3,2,0,29,6,6,4,8,20,10,8,34,12,0
2,-1.641585889852527,-1.7207112463579584,-1.4982720979451172,-1.282583449591035,-1.6179885513546395,-1.4739860278965662,-1.6586915396116313,-1.6993864165618908,1,15,1,5,3,2,0,30,5,5,4,4,25,10,15,20,5,0
2,-1.0357902146455917,-1.6465134164737498,-1.0015684094710045,-1.5346317495636312,-1.4105529518916156,-1.4490104582323744,-1.4887628781088462,-1.406386887895358,2,36,1,2,2,3,0,37,6,14,4,2,20,8,12,0,0,0
2,-0.3088763047349346,-1.218262901489907,-0.688466669679603,0.9092375819756222,-0.8579520416422671,-0.6616971756946021,-1.2957143878873179,-1.2046006844812929,2,20,1,5,2,3,0,43,4,18,9,11,30,5,20,20,15,0
2,-1.925298342179098,-1.5039157422295093,-1.2622887096078206,-1.4996773240524173,-1.6179885513546395,-1.4490104582323744,-1.4887628781088462,-1.9113759887685406,1,5,2,3,2,3,0,39,7,15,5,4,40,30,28,25,0,0
2,-0.9678567890591423,-0.6355138318055362,-0.3186007235580343,0.3694538799191157,-0.6095753301505424,1.0408594156320126,-0.6851856795615238,-0.47322071482968486,2,28,1,5,2,3,0,30,6,6,6,7,26,10,8,20,20,0
2,-0.053780888449461314,0.1084611180858021,0.1518681909006228,-0.8797992636823623,-0.3991949756374455,-0.9606514105469501,-0.4268594596023513,0.055994772028217676,1,11,2,2,3,2,0,28,5,3,6,8,16,8,12,0,0,0
2,-0.7568133790314495,-0.868360395995752,-0.6753743115214907,-0.16316159656698914,0.26938992405798756,0.293619392367359,-0.17331935755906494,-0.2978229492348715,1,15,1,8,3,2,0,31,5,7,3,2,20,10,14,35,0,0
2,-0.7874950364904647,0.06498257439584347,0.1706492153211284,-1.2086322538550505,-0.4363625849858229,-0.385558915886135,-0.680041704037726,-0.3475159015975766,2,30,1,10,3,2,0,32,6,6,6,2,25,12,16,40,0,0
2,0.8418716955143285,-1.5492155223446928,-0.9903238624538063,-1.2480145192280996,-1.030732149478457,-1.4490104582323744,-0.45076365776046645,-1.0739390381075582,1,12,1,7,2,3,0,28,6,5,5,7,20,15,7,0,0,0
2,-1.8097712597261744,-1.5656048740463187,-0.688466669679603,-1.5346317495636312,-1.5371893721937866,-1.6357176330709138,-1.4925306172535255,-1.1400726937590475,1,11,2,9,2,3,0,33,5,9,5,8,50,40,30,10,10,0
2,-0.5591296308211996,-0.09423340835023838,0.6175404083660231,-0.16316159656698914,-0.4178661471364702,0.36367801670174693,-0.4325687819696815,-0.8109094865511539,2,13,1,8,3,2,0,31,5,7,7,9,10,5,6,30,10,0
2,-0.8487274850796037,-1.1700969675666233,-0.3186007235580343,0.04040665434087808,-0.4178661471364702,-1.202360733853735,0.45244285252627375,-1.0435994203904144,2,26,1,8,2,3,0,27,5,7,3,4,20,5,15,30,15,0
2,-0.4161967834410065,-0.4968672239335026,0.1706492153211284,-0.16316159656698914,0.204526150463523,0.36367801670174693,-0.1650554435764896,0.055994772028217676,2,15,3,8,4,6,1,34,5,9,6,3,29,13,10,0,0,0
2,-0.053780888449461314,-0.24275426693539462,-1.4897659619694148,-0.924435369560665,-0.0011523429144720849,-0.0800805783762141,-1.1429559312284574,-1.0061351123314672,2,33,1,5,5,6,1,34,6,10,3,5,13,7,7,30,0,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,14,3,8,5,6,1,35,5,11,3,2,29,13,26,0,0,0
2,-1.6065801517643916,-1.6271845778836458,-1.4982720979451172,-0.9635696781561685,-1.6179885513546395,-1.202360733853735,-1.1214144795077872,-1.9113759887685406,1,29,1,3,5,6,1,30,6,6,2,4,12,5,7,15,0,0
2,-0.6966158266158846,-0.5814519433770351,-0.9903238624538063,-0.5494986580700986,-0.921758142447106,-1.0094303645941942,-0.9278836653468259,-0.8109094865511539,1,20,2,12,4,5,2,41,7,15,6,3,60,50,45,0,0,0
2,-0.053780888449461314,-0.20056694773777428,0.1706492153211284,-0.5494986580700986,0.01140963216964081,0.6898493324237485,0.15956793431644947,0.16515566747931304,2,36,2,10,4,5,2,37,6,11,5,2,29,15,13,0,0,0
2,0.11817162460061524,-0.9359296396793272,-0.688466669679603,0.9092375819756222,-0.9069249416399728,-0.7490216381245852,-0.19274104315115254,0.16515566747931304,1,20,2,1,3,5,1,33,6,10,4,2,20,12,15,15,0,0
2,-0.8651032402009051,-0.5814519433770351,-1.2622887096078206,-0.5494986580700986,-0.4178661471364702,-0.030192085131847658,-0.45076365776046645,0.055994772028217676,1,10,1,10,3,5,1,41,4,15,4,1,20,10,15,0,0,0
2,0.9375253584557109,0.3503683952475343,0.6175404083660231,1.3929535270229114,0.935400444854317,-0.4231507163902394,1.0552586753970334,0.5381878526489082,2,14,2,8,5,6,1,34,5,10,6,6,29,14,26,0,0,1
2,0.2731248058882241,-0.3487752700394275,-0.688466669679603,-0.034842998724108516,-0.2441667887728055,-0.7490216381245852,0.45244285252627375,0.055994772028217676,2,10,2,7,5,6,1,37,6,10,6,4,20,8,6,30,25,0
2,-0.26115944439458183,1.0288962799716455,-0.3186007235580343,0.9092375819756222,-0.4178661471364702,0.6898493324237485,1.0568572042698139,-0.38735564804040845,2,35,2,6,3,5,1,36,6,13,3,2,27,20,20,0,0,0
2,0.003360735275667682,0.582105845365323,-0.688466669679603,-1.2437416085711799,-1.030732149478457,-0.030192085131847658,-0.4493762715565543,-0.38735564804040845,1,8,2,14,3,5,1,36,5,11,6,6,20,5,16,0,0,0
2,1.66582837824881,0.9529956845265481,0.6175404083660231,0.9092375819756222,1.049659708347687,1.3966161035408742,1.6503626807592664,1.4206788910283215,2,25,1,18,3,5,1,42,5,17,4,2,20,8,7,18,33,0
2,-0.619858682243921,-0.4968672239335026,-0.9903238624538063,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.8109094865511539,1,5,1,6,3,5,1,30,6,7,3,2,20,15,8,40,10,0
2,0.12694780503152592,0.11413840312523621,0.1706492153211284,0.4315704333196321,-0.020682693672653078,-0.4231507163902394,0.7792851841836341,0.16515566747931304,2,36,1,3,3,5,1,37,4,14,4,2,38,20,27,0,0,1
2,-1.1941294053751519,-0.8813011664318706,-0.3186007235580343,-0.8797992636823623,-0.6095753301505424,-0.0800805783762141,-0.9151265486361858,-1.1104771262890014,2,34,2,6,4,6,1,35,6,10,6,2,36,16,25,0,0,0
2,-0.5357176015890035,0.2549565954407091,0.1518681909006228,-0.4506333030225604,-0.6033433320294832,-0.3616131651448896,-0.6851856795615238,-0.7360777812884199,2,13,2,9,5,6,1,35,6,10,4,3,30,14,26,12,0,0
2,-1.2551863872218916,-0.5503563877479022,-0.3186007235580343,-1.2086322538550505,-0.7560600358675184,-0.7161294685346957,0.18538300452512335,-0.47322071482968486,2,11,1,6,3,5,1,34,6,10,3,2,40,35,36,10,5,0
2,0.32904546268766144,-0.07985232603404516,-0.3186007235580343,0.48657986537656195,0.4353465973656377,0.293619392367359,0.45244285252627375,0.6352865070787118,2,20,2,8,4,6,1,35,5,11,5,6,22,16,18,0,0,0
2,0.17331542770095087,0.08584954700325761,0.1706492153211284,-0.5034443163881376,0.26938992405798756,0.36367801670174693,-0.19274104315115254,0.6352865070787118,2,20,1,4,3,5,1,29,4,7,4,8,14,8,12,0,0,0
2,-0.8772129272191797,-0.12140961488819878,-0.3186007235580343,-0.5494986580700986,0.4353465973656377,0.6898493324237485,-0.7003464824097668,-0.8109094865511539,2,16,3,8,4,6,1,35,5,11,4,4,28,13,25,0,0,0
2,-0.11460658639400857,0.3451564607598001,-0.3186007235580343,0.48657986537656195,-0.4178661471364702,0.36367801670174693,0.45244285252627375,0.10653735692238767,2,35,1,6,3,5,1,37,4,10,3,2,20,8,6,20,35,0
2,0.3807451328974717,0.4492388613213756,0.1706492153211284,-0.4506333030225604,-0.6157898547665882,0.36367801670174693,-0.18299413062090084,-0.42645615581763896,2,15,1,3,3,5,1,32,5,8,4,8,15,9,12,0,0,0
2,-1.2106766678662513,-1.0943017224957627,-2.0257535206971173,-0.839394442323586,-0.5925385540197666,-0.4231507163902394,-0.19274104315115254,0.11726814179714508,2,40,1,20,6,6,2,42,6,20,4,4,18,6,10,0,0,0
2,0.012024809743939666,-0.20056694773777428,-0.6753743115214907,-0.1054421033628693,-0.1757238634773899,0.7580322484070537,0.15613266941583892,0.04436227379718099,2,38,1,15,5,6,1,38,5,15,6,5,15,9,9,30,20,0
2,0.9887490346580952,0.17349885896697603,1.083070828674641,-0.1054421033628693,0.842239486739839,0.293619392367359,-0.1650554435764896,0.6352865070787118,2,35,1,15,4,6,2,36,5,15,3,4,20,15,9,30,10,0
2,-0.896016718238487,-1.1750629464624551,-1.6954880368258822,-1.5346317495636312,-1.164656618538453,-0.4231507163902394,-1.6447845119957885,-0.7360777812884199,2,30,2,8,3,5,1,32,6,8,4,2,26,13,12,20,20,0
2,-0.8074870369569879,-0.2707780935530679,-1.2622887096078206,-0.034842998724108516,-0.25167205434064804,-1.2298587432374497,-1.9548529251801952,-1.1104771262890014,2,13,2,5,5,6,1,39,6,15,6,6,22,8,9,20,25,0
2,-1.643153291799015,-1.9381657959418823,-2.35268068850606,-1.789194937717024,-1.1695057985269028,-2.166522645527534,-1.941948422409315,-1.6706509530475848,2,12,2,7,5,6,1,31,4,7,6,4,20,8,7,20,30,0
2,-1.0357902146455917,-2.3708651563333283,-1.2622887096078206,-0.5494986580700986,-0.3923033269339001,-0.7161294685346957,-0.9151265486361858,-0.8109094865511539,2,30,2,2,3,5,1,31,5,7,4,8,25,15,18,0,13,0
2,-0.15946769550597045,-1.0617489343950053,-1.2524875936350048,-1.4996773240524173,-0.5799598876873762,-1.4237791752526558,-0.897569403795151,-1.6468044609564034,2,32,2,6,3,5,1,33,5,9,3,5,12,5,9,10,0,0
2,-0.28386843777912024,0.2549565954407091,0.1706492153211284,0.4315704333196321,-0.2048822785046219,0.6898493324237485,0.470131983493847,-0.38735564804040845,2,15,1,12,3,5,1,36,4,14,5,6,16,7,8,20,10,0
