目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
64,2,-1.3583022506867466,-1.3753558790249172,-1.2180982158151756,-0.6520757896272974,-1.369368620523208,-0.9049274103724998,-0.8141822255429525,-1.7072322268108877,1,29,1,3,5,6,1.0,30,6,6,2,4,12.0,5,7,15,0,0
68,2,-0.31173136998451545,-0.21378041967115283,-0.627776188858202,-0.2072908509726116,-0.5718083322489982,-0.699268852162473,-0.607656734095589,-0.5023782351800946,1,20,2,12,4,5,2.0,41,7,15,6,3,60.0,50,45,0,0,0
69,2,0.3865699406218752,0.21608827915139303,0.536740900014047,-0.2072908509726116,0.39748061146573854,0.8925266950454905,0.4608451365945331,0.44479818103454044,2,36,2,10,4,5,2.0,37,6,11,5,2,29.0,15,13,0,0,0
70,2,0.509505252671833,-0.5952583176315754,-0.29524303144692593,1.1155591414704282,-0.5556212505213315,-0.42640286240458525,0.19000544450105367,0.44479818103454044,1,20,2,1,3,5,1.0,33,6,10,4,2,20.0,12,15,15,0,0
71,2,-0.49959372540696834,-0.21378041967115283,-0.9366511045170197,-0.2072908509726116,-0.007911314311577928,0.3154962722349235,-0.10087008056694087,0.3595215148245922,1,10,1,10,3,5,1.0,41,4,15,4,1,20.0,10,15,0,0,0
72,2,1.2043166137379098,0.6495895883629772,0.9022506809257992,1.5229344491769798,1.1510655069851747,-0.07970136948169941,1.2013571440155477,0.7560798417105585,2,14,2,8,5,6,1.0,34,5,10,6,6,29.0,14,26,0,0,1
73,2,0.6374275781727646,0.06520263368100088,-0.29524303144692593,0.33401189302105894,0.1898049565544773,-0.42640286240458525,0.7018312162278054,0.3595215148245922,2,10,2,7,5,6,1.0,37,6,10,6,4,20.0,8,6,30,25,0
74,2,0.20175266614931245,1.2132753032826056,0.13970342250042317,1.1155591414704282,-0.007911314311577928,0.8925266950454905,1.2026645611263997,-0.05388312087291695,2,35,2,6,3,5,1.0,36,6,13,3,2,27.0,20,20,0,0,0
75,2,0.42499651546919615,0.842921260245631,-0.29524303144692593,-0.9571615211959836,-0.6913637772338835,0.3154962722349235,-0.09931290274365544,-0.05388312087291695,1,8,2,14,3,5,1.0,36,5,11,6,6,20.0,5,16,0,0,0
76,2,1.8083511647542012,1.1508913206113,0.9022506809257992,1.1155591414704282,1.2448690187628835,1.4742790025231733,1.679513025246377,1.491703224287267,2,25,1,18,3,5,1.0,42,5,17,4,2,20.0,8,7,18,33,0
78,2,-0.22533016341947684,-0.12012626373214495,-0.627776188858202,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.5023782351800946,1,5,1,6,3,5,1.0,30,6,7,3,2,20.0,15,8,40,10,0
79,2,0.5165335087133243,0.4575270530020704,0.536740900014047,0.7063520597970705,0.3787017432356712,-0.07970136948169941,0.974004154657896,0.44479818103454044,2,36,1,3,3,5,1.0,37,4,14,4,2,38.0,20,27,0,0,1
81,2,-0.8705233865460423,-0.536391726194921,0.13970342250042317,-0.5621208054802014,-0.23208334147027965,0.27784483378000585,-0.5941619691573675,-0.8154322258675485,2,34,2,6,4,6,1.0,35,6,10,6,2,36.0,16,25,0,0,0
82,2,-0.12849147354516569,0.5707643244886973,0.5219102128888318,-0.09688479654071289,-0.2252297968244064,-0.004004854779549351,-0.352148482087454,-0.4248259360240788,2,13,2,9,5,6,1.0,35,6,10,4,3,30.0,14,26,12,0,0
83,2,-0.9407749592220356,-0.1797141546080353,0.13970342250042317,-0.9184717799561795,-0.3916702004937041,-0.3920880598697322,0.4815605688049265,-0.14943576114662865,2,11,1,6,3,5,1.0,34,6,10,3,2,40.0,35,36,10,5,0
85,2,0.6847540462650608,0.32011849493588884,0.13970342250042317,0.7535158022137463,0.7351999550169478,0.5614790908060036,0.7018312162278054,0.838041529197308,2,20,2,8,4,6,1.0,35,5,11,5,6,22.0,16,18,0,0,0
86,2,0.554226651165027,0.4357314149806872,0.536740900014047,-0.15653861133145705,0.5974585239574847,0.6196641724370361,0.19000544450105367,0.838041529197308,2,20,1,4,3,5,1.0,29,4,7,4,8,14.0,8,12,0,0,0
87,2,-0.5130936487220139,0.28613348240911335,0.13970342250042317,-0.2072908509726116,0.7351999550169478,0.8925266950454905,-0.36809180682695364,-0.5023782351800946,2,16,3,8,4,6,1.0,35,5,11,4,4,28.0,13,25,0,0,0
88,2,0.33729472170192865,0.6452622058940848,0.13970342250042317,0.7535158022137463,-0.007911314311577928,0.6196641724370361,0.7018312162278054,0.3981118218002871,2,35,1,6,3,5,1.0,37,4,10,3,2,20.0,8,6,20,35,0
89,2,0.7287655660172986,0.7319415847851223,0.536740900014047,-0.09688479654071289,-0.2389089771914363,0.6196641724370361,0.19897828121142944,-0.09833586781786294,2,15,1,3,3,5,1.0,32,5,8,4,8,15.0,9,12,0,0,0
92,2,-0.8895071121001062,-0.7674462658234109,-1.9251018601381573,-0.5188527318654994,-0.21332472517717085,-0.07970136948169941,0.19000544450105367,0.406539980933341,2,40,1,20,6,6,2.0,42,6,20,4,4,18.0,6,10,0,0,0
93,2,0.4302211790970498,0.21608827915139303,-0.2808267984439517,0.277959299290185,0.25371774805805436,0.9494565524025962,0.4581041422707784,0.35101301280819386,2,38,1,15,5,6,1.0,38,5,15,6,5,15.0,9,9,30,20,0
96,2,1.2476414971358407,0.5045553292350786,1.281258685178796,0.277959299290185,1.0741517068744555,0.5614790908060036,0.21521716529398482,0.838041529197308,2,35,1,15,4,6,2.0,36,5,15,3,4,20.0,15,9,30,10,0
97,2,-0.5340678635146657,-0.8563984848200561,-1.4669149231381904,-1.2844226537110006,-0.8402826227096605,-0.07970136948169941,-1.399220505164952,-0.4248259360240788,2,30,2,8,3,5,1.0,32,6,8,4,2,26.0,13,12,20,20,0
98,2,-0.4354114440691229,0.1483520816727912,-0.9366511045170197,0.33401189302105894,0.18249486238759532,-0.9345879306730112,-1.7732149729770552,-0.8154322258675485,2,13,2,5,5,6,1.0,39,6,15,6,6,22.0,8,9,20,25,0
99,2,-1.4033187004733825,-1.7617471035176497,-2.472469018863447,-1.5831285650248184,-0.8457241064400578,-2.0299872126081344,-1.7571130053678277,-1.427446419711506,2,12,2,7,5,6,1.0,31,4,7,6,4,20.0,8,7,20,30,0
104,2,-0.6906952280266531,-2.3660519890032243,-0.9366511045170197,-0.2072908509726116,0.02966487091668314,-0.3920880598697322,-0.5941619691573675,-0.5023782351800946,2,30,2,2,3,5,1.0,31,5,7,4,8,25.0,15,18,0,13,0
106,2,0.29811401024033374,-0.7318310179532781,-0.9252696203841204,-1.2443875894103622,-0.19942436913426456,-1.1467542303997214,-0.5756083978827173,-1.4003854372801838,2,32,2,6,3,5,1.0,33,5,9,3,5,12.0,5,9,10,0,0
110,2,0.17876869808892612,0.5707643244886973,0.536740900014047,0.7063520597970705,0.22708073918639804,0.8925266950454905,0.7165785164560138,-0.05388312087291695,2,15,1,12,3,5,1.0,36,4,14,5,6,16.0,7,8,20,10,0
112,2,0.20175266614931245,0.9440061701396246,0.13970342250042317,1.1155591414704282,-0.5022902355783603,0.3154962722349235,1.7046325313016317,-0.05388312087291695,2,15,1,8,3,5,1.0,41,6,17,3,4,24.0,9,11,18,20,0
113,2,-0.8647156498881572,-0.9308465709268097,-1.2076758477774958,-1.830070018581426,-1.5170379828221678,-1.359017045653516,-1.2080927700065753,-1.4003854372801838,2,32,1,8,3,5,1.0,33,5,8,4,4,40.0,20,20,0,0,0
116,2,-0.4755163475585872,-0.12012626373214495,-1.4767231534313097,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,0.9460988588979166,-0.05388312087291695,3,6,5,15,4,5,2.0,39,4,16,4,6,15.0,10,10,0,27,0
118,2,0.20175266614931245,-0.5952583176315754,0.13970342250042317,-0.6048056179299874,-0.6757939265587742,-0.9049274103724998,-0.36809180682695364,-0.7768877015927913,2,40,2,15,3,5,1.0,41,6,16,2,4,19.0,12,7,0,0,0
119,2,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,1.9330145429386258,1.9236426622764105,2,40,1,15,3,5,1.0,41,4,18,4,2,24.0,9,11,20,20,0
120,2,0.5165335087133243,-0.21378041967115283,0.536740900014047,0.22720389918898612,0.3787017432356712,0.6196641724370361,0.4815605688049265,0.44479818103454044,1,9,2,6,3,5,1.0,29,6,7,5,4,20.0,14,16,10,5,0
121,2,1.2681069718561588,1.2132753032826056,1.281258685178796,1.4762409112002697,1.2696091624616548,1.1839910135617733,1.450339428228649,1.187597787991265,2,6,1,5,3,5,1.0,36,4,15,3,3,40.0,18,13,20,33,0
122,2,1.2476414971358407,1.7119047711379398,2.326226100467026,2.3523192929048515,1.609936714618608,1.7429573839312282,1.2026645611263997,1.6178141988801746,2,35,1,10,4,5,2.0,36,6,13,4,2,40.0,15,17,18,25,0
123,2,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,17,2,7,5,6,1.0,34,5,10,4,6,28.0,12,21,0,0,0
124,2,0.488289667078412,0.32011849493588884,0.9022506809257992,0.277959299290185,0.39748061146573854,-0.07970136948169941,0.21375452846671794,-0.0033276173512825475,2,15,2,8,3,5,1.0,32,5,7,7,9,30.0,25,26,10,10,0
126,2,-0.006014941594601728,-1.7481673596616905,-0.9482560760236891,-0.15653861133145705,-1.2417639278718744,-0.07970136948169941,-1.0161615099030905,-0.06391915809834825,1,11,3,1,3,5,1.0,22,6,1,4,5,16.0,8,10,0,0,0
127,2,-0.08572568682286806,-0.042763874252036725,0.13970342250042317,0.22720389918898612,-0.007911314311577928,0.8925266950454905,-0.09931290274365544,-0.05388312087291695,1,12,1,5,4,5,2.0,38,5,15,4,2,18.0,12,12,0,0,0
128,2,-0.7216744175742275,-1.2815393935318355,-1.2180982158151756,-0.9184717799561795,-1.9111735636532519,-0.3573194821327867,-1.2154377973798929,-1.7072322268108877,2,28,1,6,5,6,1.0,30,6,6,6,8,36.0,16,30,0,0,0
129,2,0.509505252671833,-1.1385641716052934,-1.2180982158151756,-1.5500402711127668,-1.7230528463265826,-0.699268852162473,-0.607656734095589,-0.7768877015927913,1,15,1,18,3,5,1.0,40,5,17,4,2,30.0,15,18,30,20,0
130,2,0.6374275781727646,0.28613348240911335,0.5219102128888318,0.3833046760754146,0.22708073918639804,1.1839910135617733,1.4305724142336378,0.3595215148245922,2,28,1,6,5,6,1.0,30,6,7,5,6,32.0,12,20,0,0,0
131,2,-0.5756747402673191,0.06520263368100088,-0.627776188858202,-0.6048056179299874,-0.5718083322489982,-0.07970136948169941,-0.5941619691573675,-1.0682091887656073,2,31,1,7,6,6,2.0,32,6,7,4,3,28.0,20,23,16,6,0
132,2,-0.6155701707163984,-1.0167076053615023,-1.4669149231381904,-0.6048056179299874,-0.8605197031599902,-1.2026365785808804,-1.0327643580118149,-1.4003854372801838,2,10,2,8,6,6,2.0,32,4,10,6,2,20.0,15,16,15,15,0
133,2,-0.32563130765571807,0.8472060463495102,0.536740900014047,-0.2072908509726116,-0.007911314311577928,-0.004004854779549351,-0.10564500478689663,-0.0033276173512825475,1,20,2,4,5,6,1.0,35,5,11,3,4,12.0,6,9,20,0,0
135,2,-0.332504604663534,-0.5017913957078198,-1.7054672641306756,-0.6048056179299874,-0.8402826227096605,-0.6478461889136202,0.4594747904054046,-0.8154322258675485,2,15,2,10,3,5,1.0,41,6,15,4,2,18.0,10,13,0,0,0
138,2,-1.226441927174219,-1.5350651877557062,-1.4669149231381904,-1.2487807805201272,-1.6126066093254678,-1.1747847349894047,-0.5891757148995398,-0.5023782351800946,2,28,3,1,3,5,1.0,29,6,4,1,5,18.0,8,15,0,0,0
139,2,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,13,2,7,4,6,1.0,34,6,10,4,3,30.0,13,27,10,0,0
140,2,0.17876869808892612,-0.46427052669762403,-0.29524303144692593,-0.2072908509726116,-0.007911314311577928,-0.6478461889136202,-0.3467368349933931,-0.7768877015927913,2,32,2,8,3,5,1.0,33,4,8,7,9,17.0,9,10,23,8,0
142,2,-0.7946535692847753,-1.1949563939571846,-1.4767231534313097,-0.2072908509726116,-1.369368620523208,-0.42640286240458525,-1.2197185681456477,-0.05388312087291695,2,33,1,8,5,6,1.0,35,4,11,5,2,25.0,12,20,20,5,0
145,2,-0.9407749592220356,-1.1558375234848481,-0.29524303144692593,-1.2844226537110006,-1.6082412221160136,-0.6478461889136202,-0.6003610025919286,-0.8467480593252678,2,33,1,13,4,5,2.0,34,6,10,4,3,24.0,12,8,40,10,0
146,2,1.056133071255482,1.2822049435630063,1.281258685178796,0.33401189302105894,0.9310230979087157,0.6196641724370361,0.19148454239144433,0.838041529197308,1,20,1,15,6,6,1.0,36,6,12,3,2,25.0,20,10,35,10,0
147,2,1.2476414971358407,0.36826799157654194,0.13970342250042317,0.7535158022137463,0.7418626718303485,-0.07970136948169941,0.7233404082108914,0.3981118218002871,1,21,2,8,3,5,1.0,38,6,14,4,2,22.0,12,17,0,0,0
148,2,-0.6093460022773941,-0.4682891205729727,-0.29524303144692593,0.22720389918898612,0.39060177126564466,-0.035600660646174453,-0.8141822255429525,-0.14943576114662865,1,8,2,8,3,5,1.0,32,6,9,4,8,20.0,15,10,40,10,0
149,2,-0.08572568682286806,-0.12012626373214495,0.536740900014047,1.1155591414704282,0.3787017432356712,0.6196641724370361,-0.09931290274365544,0.3595215148245922,2,38,2,5,5,6,1.0,39,6,13,5,4,30.0,13,22,0,0,0
150,2,1.3653111858335076,-1.4818881580049874,-1.7144944438127125,-1.830070018581426,-2.3440669714690894,-1.8339470871454113,1.1868884444920371,-0.8845883493775193,2,35,1,10,5,6,1.0,36,6,12,4,1,32.0,24,24,11,9,0
151,2,-0.08572568682286806,-0.12012626373214495,-0.29524303144692593,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.4248259360240788,1,25,1,5,3,5,1.0,32,6,7,5,2,36.0,18,31,0,0,0
154,2,1.2476414971358407,1.2132753032826056,0.9022506809257992,1.1155591414704282,0.9376532765858557,0.5614790908060036,0.974004154657896,0.838041529197308,2,31,1,5,6,6,2.0,32,6,9,4,2,34.0,13,20,18,0,0
155,2,0.6847540462650608,0.35238394685795354,0.536740900014047,-0.09688479654071289,0.24659529445048756,0.6196641724370361,-0.09775282395937737,0.838041529197308,1,30,2,5,3,5,1.0,40,6,14,6,4,40.0,12,27,0,0,0
159,2,-0.08572568682286806,-0.27242837945301684,-0.627776188858202,-0.5621208054802014,-0.3916702004937041,-1.2026365785808804,-0.5891757148995398,-0.5023782351800946,2,40,1,11,3,5,1.0,41,6,16,3,2,50.0,45,46,0,0,0
160,2,1.123122992762407,0.7319415847851223,0.536740900014047,0.33401189302105894,0.5791282670319288,0.8925266950454905,0.4608451365945331,0.838041529197308,2,33,2,4,5,6,1.0,34,5,9,4,6,10.0,5,9,20,10,0
161,2,0.2907818884854405,-0.12012626373214495,-0.29524303144692593,1.1155591414704282,-0.5556212505213315,0.27784483378000585,0.46642995248634356,0.8011512675775496,1,10,2,1,3,5,1.0,37,6,12,4,2,18.0,10,16,0,0,0
162,2,-1.2424508024043477,-1.905809232794122,-0.627776188858202,-1.3240671209345931,-1.9421041304620208,-2.0299872126081344,-1.7674101230626016,-1.6764674074222752,2,30,2,3,4,5,2.0,31,5,8,3,4,15.0,8,12,3,2,0
163,2,-0.2907599170435417,-1.4512735965172234,-1.9251018601381573,0.33401189302105894,-0.5496632010757968,-0.9345879306730112,-1.5875545959217983,-1.9395768830848852,1,10,2,12,3,5,1.0,46,6,23,3,2,16.0,10,8,20,0,0
164,2,-0.6155701707163984,-0.16616865946926343,-0.2808267984439517,-0.6048056179299874,-0.38533516855369193,-0.3920880598697322,-0.801408732775628,-1.1683032719258963,2,33,1,5,3,5,1.0,34,6,9,3,5,18.0,10,13,12,0,0
165,2,0.0018210317944377147,0.8749190248227711,-1.4767231534313097,0.7535158022137463,0.39748061146573854,0.8574880490644123,-0.818879230669675,0.3595215148245922,2,36,1,10,3,5,1.0,37,4,13,3,2,25.0,15,18,0,0,0
166,2,-0.7034463216339149,-0.5952583176315754,-0.9366511045170197,-0.2072908509726116,-1.1215809042068516,-0.9049274103724998,0.21375452846671794,-0.09833586781786294,2,35,2,3,3,5,1.0,37,6,12,4,7,28.0,15,25,5,0,0
167,2,-0.6906952280266531,-0.27242837945301684,-0.29524303144692593,0.22720389918898612,-0.3679727414671115,-1.2026365785808804,-0.3534737798747999,-0.5023782351800946,1,30,1,2,3,5,1.0,37,6,11,4,9,20.0,11,15,10,10,0
168,2,-0.15580018250546857,-1.0201231538357203,0.13970342250042317,-0.2072908509726116,0.1898049565544773,-0.07970136948169941,-0.801408732775628,-0.4248259360240788,2,15,1,5,4,5,2.0,33,5,10,3,2,25.0,20,15,20,0,0
169,2,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,1,18,1,12,3,5,1.0,35,6,11,2,4,25.0,18,20,0,17,0
171,2,-0.0553607059781147,1.7162070231013282,-1.2180982158151756,2.3523192929048515,0.5974585239574847,1.7996035940958772,1.4305724142336378,1.6178141988801746,2,15,2,7,3,5,1.0,34,6,9,4,4,20.0,8,7,20,30,0
172,2,0.10784631181433231,1.5519812533624964,-1.4767231534313097,2.3523192929048515,0.06460064347134664,2.0694288022675504,1.450339428228649,1.9687044686553328,2,15,2,8,3,5,1.0,34,6,9,4,2,22.0,8,6,18,40,0
173,2,0.42499651546919615,0.06520263368100088,-0.9366511045170197,-0.2072908509726116,-0.3679727414671115,0.5614790908060036,-0.10087008056694087,-0.05388312087291695,2,39,1,10,3,5,1.0,41,6,15,4,6,25.0,8,17,0,0,0
174,2,0.8108915581996673,0.5664086312547887,2.0370746691693506,1.4762409112002697,0.9129392522525978,0.8925266950454905,0.7018312162278054,1.187597787991265,2,20,1,8,4,5,2.0,36,5,11,4,2,21.0,11,11,0,20,0
175,2,-1.226441927174219,-1.431476281624745,-0.6403047817915861,-1.2844226537110006,-1.6126066093254678,-1.1747847349894047,-0.820030263268297,-1.1330932152892035,2,28,2,3,5,6,1.0,34,4,10,2,5,27.0,10,13,20,0,0
176,2,2.390494773179869,2.3647814654982118,2.326226100467026,1.575392546383467,2.1660082225609707,2.362789137083292,2.41375601890357,2.3599814450951264,2,16,2,14,3,5,1.0,36,6,9,6,8,24.0,13,9,20,20,0
177,2,1.2476414971358407,1.2132753032826056,1.281258685178796,1.1155591414704282,1.2696091624616548,1.1839910135617733,1.2026645611263997,1.187597787991265,1,20,1,8,5,6,1.0,31,6,8,7,9,25.0,9,16,0,0,1
178,2,1.681539744699471,1.2365767807763,0.9022506809257992,1.6221569773251008,2.5175010166526772,1.7996035940958772,2.41375601890357,2.3599814450951264,2,28,1,10,5,6,1.0,36,6,12,4,3,28.0,15,9,20,25,0
179,2,1.536294648900967,1.85550178023959,1.6638157217738319,1.4762409112002697,2.172840643821178,1.7996035940958772,1.6993029017092505,1.187597787991265,2,34,1,8,5,6,1.0,35,4,10,4,7,24.0,11,9,0,35,0
181,2,-0.6155701707163984,1.441334396225756,0.536740900014047,1.5229344491769798,0.22708073918639804,0.6196641724370361,0.46642995248634356,0.3595215148245922,1,8,2,5,3,5,1.0,34,5,9,4,4,26.0,10,11,18,25,0
182,2,-0.393048648481888,-0.27242837945301684,0.536740900014047,-0.2072908509726116,-0.3743542459422936,-0.07970136948169941,-0.09931290274365544,0.44479818103454044,2,37,1,7,3,5,1.0,38,5,14,5,4,23.0,11,18,15,0,0
183,2,-1.2737340655486855,-0.9799973116201055,-0.29524303144692593,-1.2844226537110006,-1.3774506296124382,-1.4288730817888577,-1.40433915401398,-0.7449747431997326,2,32,1,8,3,5,1.0,33,5,10,4,4,23.0,12,15,20,0,0
184,2,0.42499651546919615,0.19287744407194232,0.536740900014047,0.22720389918898612,0.717020489000627,0.6196641724370361,0.4815605688049265,-0.8154322258675485,2,8,2,6,3,5,1.0,31,6,6,7,9,30.0,22,10,30,20,0
185,2,0.2305615232108829,0.6535760397598919,-0.2808267984439517,0.7535158022137463,-0.2573877736080187,0.21552849393778906,0.21971293465358666,0.010623262144330807,2,39,1,8,4,6,2.0,41,6,16,5,4,24.0,18,20,20,15,0
188,2,1.1869495220239858,0.842921260245631,0.13970342250042317,1.0632005578026624,-0.5556212505213315,-0.33523993368352845,-0.08346789626920585,-0.4248259360240788,1,9,1,3,3,5,1.0,31,7,5,2,4,21.0,10,16,25,5,0
189,2,-0.332504604663534,-0.27242837945301684,0.13970342250042317,0.7063520597970705,-0.3743542459422936,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,39,1,15,3,5,1.0,40,4,16,6,4,22.0,16,15,15,5,0
192,2,-0.5756747402673191,0.2610805667365746,-0.2808267984439517,-0.15653861133145705,-0.03306561412323967,-0.004004854779549351,-0.1241284350118633,-0.05388312087291695,1,10,1,11,3,5,1.0,35,6,10,6,2,22.0,12,15,20,10,0
193,2,-0.31173136998451545,-0.35823962630108097,-0.627776188858202,-0.6048056179299874,-0.5718083322489982,-0.6478461889136202,-0.801408732775628,-0.8154322258675485,1,15,4,3,5,6,1.0,32,5,5,4,4,20.0,10,15,0,0,0
194,2,0.7495142002307271,0.5001685461361631,0.13970342250042317,0.7535158022137463,0.7351999550169478,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,10,2,5,3,5,1.0,41,5,15,6,5,25.0,9,6,30,25,0
195,2,-0.8005670916310554,-1.1558375234848481,-0.9482560760236891,-1.2844226537110006,-0.23208334147027965,-1.2026365785808804,-0.820030263268297,-0.7768877015927913,2,32,2,10,3,5,1.0,34,6,9,5,6,21.0,15,16,30,0,0
196,2,-0.08572568682286806,-0.7355594800928535,-0.9366511045170197,-0.8793917966839289,-0.23208334147027965,-0.3920880598697322,-0.5891757148995398,-0.05388312087291695,2,35,1,7,3,5,1.0,38,5,15,5,4,23.0,12,20,15,0,0
197,2,0.17876869808892612,0.4200423521321854,0.536740900014047,0.6532331899104784,0.3787017432356712,0.8574880490644123,0.9527785969591576,0.3981118218002871,2,35,1,1,3,5,1.0,37,5,11,1,4,22.0,18,9,0,0,0
198,2,-0.8895071121001062,-0.4941555114194779,-0.627776188858202,-0.961880650748461,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,20,2,7,4,6,1.0,34,6,9,4,2,30.0,20,25,15,0,0
199,2,-1.1923547543685442,-1.2296738557548734,-1.2180982158151756,-0.6048056179299874,-1.701255767012232,-1.1747847349894047,-1.2197185681456477,-1.1330932152892035,2,35,1,1,3,5,1.0,37,5,14,3,2,30.0,13,10,0,0,0
200,2,-1.3067279439848813,-0.40263726696486085,-0.627776188858202,-0.961880650748461,-0.007911314311577928,-0.9049274103724998,-0.607656734095589,-0.05388312087291695,1,15,1,7,3,5,3.0,35,6,10,4,3,34.0,18,31,16,0,0
203,2,1.2476414971358407,1.2132753032826056,1.281258685178796,0.7535158022137463,1.2696091624616548,1.1839910135617733,1.2026645611263997,1.187597787991265,2,51,4,12,5,6,1.0,52,6,27,4,2,32.0,12,12,0,30,0
205,2,0.23199203874115978,1.9716420790346385,0.8876325888163688,1.9854739749351888,1.826243719330053,2.0694288022675504,1.678206293509408,1.2241926982032445,2,30,1,6,5,6,1.0,31,6,8,4,3,30.0,7,15,0,25,0
206,2,-0.6488493374135911,-0.5991045489951391,-1.4669149231381904,-0.6048056179299874,-1.7387333648175476,-0.6478461889136202,-1.6021841316337855,-1.1683032719258963,1,18,2,10,5,6,1.0,41,5,17,6,2,32.0,19,13,15,20,0
207,2,0.3000613668266782,0.6032508973976025,0.5219102128888318,-0.3101372206195133,0.5791282670319288,-0.12096111446663933,0.19296254070916763,-0.14943576114662865,2,20,3,6,3,5,1.0,39,5,14,2,7,35.0,12,22,20,5,0
208,2,1.744258934294116,0.09074480188423904,1.6638157217738319,1.5229344491769798,0.949103091166644,1.7081787717889552,0.46642995248634356,1.9687044686553328,2,10,2,8,3,5,1.0,33,6,8,3,4,31.0,9,11,20,20,0
209,2,0.18642639141164127,0.8749190248227711,0.536740900014047,1.5229344491769798,1.0741517068744555,1.7429573839312282,0.974004154657896,0.4828270400236768,2,32,1,13,3,5,1.0,39,5,14,1,2,33.0,14,12,21,20,0
210,2,1.2681069718561588,0.5001685461361631,1.281258685178796,0.277959299290185,0.3787017432356712,0.27784483378000585,0.4608451365945331,-0.10773144900326735,2,30,1,7,5,6,1.0,31,6,6,4,2,30.0,12,10,0,13,1
211,2,0.554226651165027,0.12422603727097772,0.13970342250042317,-0.2072908509726116,-0.21332472517717085,-0.42640286240458525,-0.6138318892243919,0.3595215148245922,1,9,2,10,3,5,1.0,31,6,6,5,8,30.0,16,12,35,10,0
213,2,-0.8306541329672213,-0.623882230279725,-1.7054672641306756,-0.5621208054802014,-0.7205678808594855,-0.6478461889136202,-0.5941619691573675,-0.4248259360240788,2,20,1,10,4,5,2.0,39,7,14,5,4,43.0,21,28,0,23,0
214,2,-0.08572568682286806,-0.12012626373214495,0.5219102128888318,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,0.4594747904054046,-0.05388312087291695,1,15,1,12,3,5,1.0,35,7,10,3,3,40.0,30,25,22,0,0
215,2,0.3153922193824982,0.4575270530020704,0.536740900014047,0.7063520597970705,0.7351999550169478,-0.07970136948169941,0.4594747904054046,0.010623262144330807,2,40,1,13,3,5,1.0,41,5,17,7,9,60.0,55,40,0,0,1
217,2,0.6374275781727646,0.842921260245631,0.536740900014047,0.277959299290185,0.9310230979087157,0.8925266950454905,0.7220089979127282,0.7560798417105585,2,35,1,15,4,5,2.0,36,5,15,2,2,40.0,25,25,0,0,1
218,2,0.8108915581996673,0.32011849493588884,0.536740900014047,0.22720389918898612,0.9310230979087157,0.27784483378000585,0.7220089979127282,-0.05388312087291695,2,31,2,8,6,6,2.0,32,6,8,4,2,40.0,13,18,0,30,0
219,2,0.7495142002307271,0.4575270530020704,0.536740900014047,0.22720389918898612,0.717020489000627,0.8925266950454905,0.21521716529398482,0.3595215148245922,2,35,1,10,4,5,2.0,36,6,13,4,7,48.0,18,21,0,30,0
220,2,-0.28889886521173236,0.16543151988055305,-0.9366511045170197,-0.5621208054802014,-0.5556212505213315,-0.9345879306730112,0.21521716529398482,-0.8467480593252678,1,4,1,7,3,5,1.0,34,6,10,3,2,45.0,8,40,0,0,0
222,2,-0.7216744175742275,-0.7210228054782455,-0.9366511045170197,-0.6048056179299874,-0.8605197031599902,-0.3920880598697322,-1.4144686666234416,-0.7768877015927913,2,40,2,16,5,6,1.0,41,4,17,6,2,40.0,30,25,45,0,0
224,2,0.6019098790489938,0.7150091220961693,0.536740900014047,0.6532331899104784,0.7351999550169478,0.5614790908060036,0.4608451365945331,0.838041529197308,2,30,1,8,4,6,2.0,31,5,8,6,2,36.0,25,25,0,0,0
225,2,0.36299745857026955,0.35238394685795354,0.5219102128888318,0.7063520597970705,0.3787017432356712,0.21552849393778906,0.7220089979127282,-0.10773144900326735,2,31,2,7,4,5,2.0,32,5,8,4,4,12.0,7,10,0,0,0
226,2,-0.08572568682286806,-0.12012626373214495,0.536740900014047,-0.2072908509726116,0.3787017432356712,-0.07970136948169941,0.7165785164560138,-0.05388312087291695,2,35,1,3,3,5,1.0,36,5,12,4,4,13.0,9,7,0,0,0
